Column 1,Column 2
,A cat is perched on the tp of a toiet seat in the bathroom.: 0.8935089111328125
,A rcat is perched on the top of a toilet seat i the bathroom.: 0.8934943079948425
,A cat is percbed on the top of a toiiet seat in the bathroom.: 0.8934897184371948
,A cat ie perched on the top of a toiet seat in the bathroom.: 0.8934654593467712
,A cat is perched on ths top fo a toilet seat in the bathroom.: 0.8933642506599426
,A cat is perQhed on the top oi a toilet seat in the bathroom.: 0.8933287262916565
,A cat is perched on the top jf a toilet seat in the batroom.: 0.8932923078536987
,A cat is eprched on the top o a toilet seat in the bathroom.: 0.8932267427444458
,A cat is perched on the top o a toiet seat in the bathroom.: 0.8932255506515503
,A cat is perched gn the top of a toilet esat in the bathroom.: 0.8931815028190613
,A cat iqs perched on the top of a tSoilet seat in the bathroom.: 0.8931466341018677
,A cat is perched on the op of a foilet seat in the bathroom.: 0.8931308388710022
,A cat is perhced on the top of a toilet srat in the bathroom.: 0.8930655717849731
,A cat is perchec on the top o a toilet seat in the bathroom.: 0.8930591344833374
,A cat is pefrched on the top lof a toilet seat in the bathroom.: 0.893044650554657
,A cat os perched on the top of a toiet seat in the bathroom.: 0.8930254578590393
,A cat is perhced on the toK of a toilet seat in the bathroom.: 0.8929700255393982
,A cat is perched on ths top of a toilt seat in the bathroom.: 0.8929611444473267
,A cat is perche on the top of a toiqet seat in the bathroom.: 0.8929523229598999
,A cat is perched no the top of a toilet esat in the bathroom.: 0.8929395079612732
,A cat is perched on the Uop of a tolet seat in the bathroom.: 0.8929363489151001
,A cat is perEched on the togp of a toilet seat in the bathroom.: 0.8929339051246643
,A cat ijs perched on the top of a toClet seat in the bathroom.: 0.8929163217544556
,A cat is perched on the tEp of a toilt seat in the bathroom.: 0.8928971886634827
,A cat is perkched on the top of a tolet seat in the bathroom.: 0.8928731679916382
,A cat is percehd on the top of a toilet sleat in the bathroom.: 0.8928404450416565
,A cat is perxhed on the top of a roilet seat in the bathroom.: 0.8928160071372986
,A cat is perched on the top o a tlilet seat in the bathroom.: 0.8926612734794617
,A cat Ps perched on the top of a toilt seat in the bathroom.: 0.8926604390144348
,A cat is perched in the top of a otilet seat in the bathroom.: 0.8926241993904114
,A cat is perched Mn the top oIf a toilet seat in the bathroom.: 0.8926218748092651
,A cat is perched on the tp of a toWilet seat in the bathroom.: 0.8926154971122742
,A cat is perched on the top oM a toilet seta in the bathroom.: 0.8926087021827698
,A cat is perched on the tol of a toMlet seat in the bathroom.: 0.892589807510376
,A cat is perched ln the top of a roilet seat in the bathroom.: 0.8925756216049194
,A cat is perched on the top of a tilet eeat in the bathroom.: 0.8925513625144958
,A cat is perched no the top of a toiFlet seat in the bathroom.: 0.8925471305847168
,A cat is perched oz the top of a toilet seat in tTe bathroom.: 0.8925410509109497
,A cat si perched on the top of a toiet seat in the bathroom.: 0.8924362659454346
,A cat is perched zon the top fo a toilet seat in the bathroom.: 0.8924204111099243
,A xat is perched on thIe top of a toilet seat in the bathroom.: 0.8924195766448975
,A cat is perched on the top o a tollet seat in the bathroom.: 0.8923889398574829
,A cat is pemched on the top of a toilet eat in the bathroom.: 0.8923479914665222
,A cat is perched on the top of a toiNlet seat itn the bathroom.: 0.8923038840293884
,A cat is perched on the top of a otilet seat in ghe bathroom.: 0.8922935724258423
,A cat is perched on the toXp of a toilet seat iU the bathroom.: 0.89228755235672
,A cat is perched on the top of a toilte seat in tVe bathroom.: 0.8922752737998962
,A cat is perched on the tp of a tiolet seat in the bathroom.: 0.8922713398933411
,A cat is perched ob the top of a toilfet seat in the bathroom.: 0.892242968082428
,A cat is perched no the top of a toilKet seat in the bathroom.: 0.8921716213226318
,A Tcat is perched on the top Yf a toilet seat in the bathroom.: 0.8921707272529602
,A cat is perched pn the top oc a toilet seat in the bathroom.: 0.8921659588813782
,A cat is perched no the top of a toilet Ceat in the bathroom.: 0.8921573758125305
,A cat is perched on the top pf a toilte seat in the bathroom.: 0.8921487331390381
,A cat is perched Oon the top of a tomlet seat in the bathroom.: 0.8921257257461548
,A cat is perched on the top of a toiDet seat ni the bathroom.: 0.8921249508857727
,A cat is percheVd on the top of a toilet seat in the bavthroom.: 0.8921197652816772
,A cat is perched on the tlop of a toilet seat i the bathroom.: 0.8921167850494385
,A cat is perched on the top ot a toilet seat ni the bathroom.: 0.8921107053756714
,A cat is percheM on the top of a toilet szat in the bathroom.: 0.8921031951904297
,A cat is perched on the top of a toiilet Keat in the bathroom.: 0.8920881748199463
,A cat is perched on the top of a toiet seat gn the bathroom.: 0.8920793533325195
,A cat i peched on the top of a toilet seat in the bathroom.: 0.8920730948448181
,A cat is perched pn the top of a toilez seat in the bathroom.: 0.8920606970787048
,A cat is perched on the top of a toiet seat in te bathroom.: 0.8920597434043884
,A cat iTs perched on the top of a tjoilet seat in the bathroom.: 0.8920380473136902
,A cat is perchew on the top of a toDilet seat in the bathroom.: 0.8920062780380249
,A cat is perched on the top of a toihlet seat in the bathroqm.: 0.8920016288757324
,A cat is perched nn the top of a toilte seat in the bathroom.: 0.8919827342033386
,A cat is perhced on the top of a toiiet seat in the bathroom.: 0.8919795751571655
,A cat i perched on the top of a toilmet seat in the bathroom.: 0.8919791579246521
,A cat is perched on the top fo a toilet seta in the bathroom.: 0.8919510245323181
,A cat is perched on the tp of a toilZt seat in the bathroom.: 0.8919434547424316
,A cat is perched ron the top of a toilet seaf in the bathroom.: 0.8919379115104675
,A cat is perched on hte top of a toilet seat in the batgroom.: 0.8919028043746948
,A cat is perched xon the top of a toilet seta in the bathroom.: 0.891896665096283
,A cat is oerched on the top of a toilet seat in the bathorom.: 0.8918948173522949
,A cat is perched tn the top oE a toilet seat in the bathroom.: 0.8918383717536926
,A cat is prched on the top of a toilet seat in tWhe bathroom.: 0.8917720913887024
,A cat is pverched on the top of a toilet seat in the bathvoom.: 0.8917707204818726
,A cat is perched on the top f a toiet seat in the bathroom.: 0.891767680644989
,A cat os psrched on the top of a toilet seat in the bathroom.: 0.891764223575592
,A cat is perched no the top of a tkilet seat in the bathroom.: 0.8917477130889893
,A cat is perched on the top of a toilet eat in the bxthroom.: 0.8917393088340759
,A Zcat is perched on he top of a toilet seat in the bathroom.: 0.8917034864425659
,A cat is percehd on the top of a toilet seat in the btahroom.: 0.8916953206062317
,A cat is perched on the tp of a roilet seat in the bathroom.: 0.8916460275650024
,A cat is perched on the top Kf a toilte seat in the bathroom.: 0.8916434645652771
,A cat is eprched on the top of a toilet seat ihn the bathroom.: 0.8916410803794861
,A cat i pefrched on the top of a toilet seat in the bathroom.: 0.891634464263916
,A cat is perced on the top fo a toilet seat in the bathroom.: 0.891629695892334
,A cat is perched om the top of a toilt seat in the bathroom.: 0.8915941119194031
,A cat is perched on the tpo of a tolet seat in the bathroom.: 0.8915911912918091
,A cat is perched no the top of a toiet seat in the bathroom.: 0.89158695936203
,A cat is oerched on the top of a toilet seat in the bathrookm.: 0.891564667224884
,A cat is percheFd on the top Aof a toilet seat in the bathroom.: 0.8915415406227112
,A cat si perched on the top of a toiBet seat in the bathroom.: 0.8915383219718933
,A cat si perched on the top of a toibet seat in the bathroom.: 0.8915383219718933
,A cat is perched on the top of a toilet sejt in the bFthroom.: 0.8915321826934814
,A cat is perced on the top of a toilet esat in the bathroom.: 0.8915289044380188
,A cat is perced on the to of a toilet seat in the bathroom.: 0.891521155834198
,A cat is perched no the top of a toblet seat in the bathroom.: 0.8915184140205383
,A cat is perched on the tap of a tocilet seat in the bathroom.: 0.8915177583694458
,A cat is perched on the top of a toilXet seat n the bathroom.: 0.891393780708313
,A cat is perched oq the top of a toilet saeat in the bathroom.: 0.8913747668266296
,A cat is perched Pn the otp of a toilet seat in the bathroom.: 0.8913595676422119
,A cat is perched pn the otp of a toilet seat in the bathroom.: 0.8913595676422119
,A cat is perched no the top of a toilet seat in the batrhoom.: 0.89131098985672
,A cat is perched on the kop oc a toilet seat in the bathroom.: 0.8913001418113708
,A cat is perched on the top ot a toilet seat in the batAhroom.: 0.8912962675094604
,A cat is perched on the top of a toBlet sat in the bathroom.: 0.8912689089775085
,A cat is Zerched on the top of a toilet seat ni the bathroom.: 0.8912685513496399
,A cat is perched oon the top of a toiiet seat in the bathroom.: 0.8912459015846252
,A cat is perched Ion the top of a toilet esat in the bathroom.: 0.8912425637245178
,A Vcat is perched on the tp of a toilet seat in the bathroom.: 0.8912227153778076
,A cat is perched on the Oop of a toiet seat in the bathroom.: 0.8912203311920166
,A cat is perched Kon the top of a toilet saet in the bathroom.: 0.8912031650543213
,A cat is perched Zn the top o a toilet seat in the bathroom.: 0.8912021517753601
,A cat is perhed on the top o a toilet seat in the bathroom.: 0.8911930918693542
,A cat irs pwerched on the top of a toilet seat in the bathroom.: 0.891167163848877
,A cat iH perched on the top of a toiet seat in the bathroom.: 0.8911206722259521
,A cat is perched on the top fo a toilet seap in the bathroom.: 0.8911193013191223
,A cat is perched on thV top of a toilet seat in the batnroom.: 0.8911168575286865
,A cat is perched on the top of a otilet seat in hhe bathroom.: 0.8910315632820129
,A cat is perched on the otp of a toilet seat in the batrhoom.: 0.8909865021705627
,A cat is perched no the top of a toilt seat in the bathroom.: 0.8909659385681152
,A cat is perche on the top Oof a toilet seat in the bathroom.: 0.8909658789634705
,A cat is uperched on the top of a tilet seat in the bathroom.: 0.8909373879432678
,A cat is perched on the top Mf a toilet esat in the bathroom.: 0.8908734321594238
,A cat si perched on the top of a toilet sekat in the bathroom.: 0.8908385038375854
,A cat is perched Yn the top of a Poilet seat in the bathroom.: 0.8908350467681885
,A cat is percheB on the top of a tCilet seat in the bathroom.: 0.8907815217971802
,A cat is perched on the top oIf a toilkt seat in the bathroom.: 0.8907676935195923
,A cat is pzerched o the top of a toilet seat in the bathroom.: 0.8907626271247864
,A cat is perched on th top of a toileI seat in the bathroom.: 0.8907595872879028
,A cat is perced on the tol of a toilet seat in the bathroom.: 0.8907172679901123
,A cat i plrched on the top of a toilet seat in the bathroom.: 0.8906903266906738
,A cat is perched ob the top of a toilte seat in the bathroom.: 0.8906757831573486
,A cat is perched oe the top of a oilet seat in the bathroom.: 0.890621542930603
,A cat is perched no the top of a toilet seot in the bathroom.: 0.8906115889549255
,A cat is perched on the tp of a toilet seat in the bathgoom.: 0.8906019330024719
,A cat is perced on the tcop of a toilet seat in the bathroom.: 0.8905995488166809
,A cat i perdhed on the top of a toilet seat in the bathroom.: 0.8905747532844543
,A cat ix pwrched on the top of a toilet seat in the bathroom.: 0.8905418515205383
,A cat is peched on the top of a toilet seat in the bathGoom.: 0.890529215335846
,A cat is perched on the top fo a toilet seat zn the bathroom.: 0.890518069267273
,A cat is pecrhed on the top oOf a toilet seat in the bathroom.: 0.8905044198036194
,A cat is perched on the op of a toilwt seat in the bathroom.: 0.8904869556427002
,A cat is perchhed on the top fo a toilet seat in the bathroom.: 0.8904449343681335
,A cat is perched on the rop of a tlilet seat in the bathroom.: 0.8903941512107849
,A cat is perchd on the tos of a toilet seat in the bathroom.: 0.8903751969337463
,A cat is perched on the hop of a toilet seat Rin the bathroom.: 0.8903735280036926
,A cat is perched oj the top of a toilet sat in the bathroom.: 0.8903594017028809
,A cat is perched on the top fo a toilet eat in the bathroom.: 0.8903455138206482
,A cat is pecrhed gon the top of a toilet seat in the bathroom.: 0.8903365135192871
,A cat is perched oj the top of a toilet seat in txhe bathroom.: 0.8902815580368042
,A cat is pesched on the tol of a toilet seat in the bathroom.: 0.8902528285980225
,A cat i perched on the top of a tiilet seat in the bathroom.: 0.890246570110321
,A cat is perched on the tpo of a toilet seat in the batvhroom.: 0.8902298808097839
,A cat ios perched on the top of a toilet seDat in the bathroom.: 0.8902256488800049
,A cat is perchwd on the top of a tCoilet seat in the bathroom.: 0.8902092576026917
,A cat is erched on the top of a toilet eat in the bathroom.: 0.8901799917221069
,A cat is Uperched on the top of a toilet sezt in the bathroom.: 0.8901757001876831
,A cat is perched on the top of a toilet seaC in the bsthroom.: 0.8901481032371521
,A cat ls perched on the top of a tpilet seat in the bathroom.: 0.8901442885398865
,A cat is peXrched Xn the top of a toilet seat in the bathroom.: 0.8901413083076477
,A cat is percheDd on the top of a toipet seat in the bathroom.: 0.8901342749595642
,A cat i perched on the top of a toilte seat in the bathroom.: 0.8901098370552063
,A cat is perchef on the top of a toilet seat in tPe bathroom.: 0.8900847434997559
,A Ccat is perched on the top oc a toilet seat in the bathroom.: 0.8900796175003052
,A cat is perched on hhe top of a otilet seat in the bathroom.: 0.8900694847106934
,A cat is perched on the top of a toiiet seat in the athroom.: 0.8900520205497742
,A cat ix perched on the top of a toilest seat in the bathroom.: 0.890038251876831
,A cat is perched on teh top of a toilet slat in the bathroom.: 0.8900070786476135
,A cat is oerched on the top of a toilmet seat in the bathroom.: 0.8899535536766052
,A cat is percehd on the top of a toilet seat n the bathroom.: 0.8899420499801636
,A cat is perched on the tuop of a toGlet seat in the bathroom.: 0.8899363875389099
,A cat is perchend on the top of a toilet syat in the bathroom.: 0.8899189829826355
,A cat hs perched on the top of a toilt seat in the bathroom.: 0.8898993730545044
,A cat is perched on the top Hof a toilet seat in vhe bathroom.: 0.8898606300354004
,A cat iB perched on the top of a zoilet seat in the bathroom.: 0.8898552656173706
,A cat is perched oc the otp of a toilet seat in the bathroom.: 0.889846682548523
,A cat is perched on te gop of a toilet seat in the bathroom.: 0.8898400068283081
,A cat is perched on the top oM a toipet seat in the bathroom.: 0.8898006081581116
,A cat is perched pn the top fo a toilet seat in the bathroom.: 0.8897786736488342
,A cat is perched on the top ou a toilet sWeat in the bathroom.: 0.8897682428359985
,A cat is perched on the top osf a toilet seat in the bathorom.: 0.8897095918655396
,A cat is peched on the top of a Goilet seat in the bathroom.: 0.8896880149841309
,A cat is perched on the top or a toilet seat in the bathorom.: 0.889677882194519
,A cat is perdhed n the top of a toilet seat in the bathroom.: 0.8896481990814209
,A cat is perched no the top of a tojlet seat in the bathroom.: 0.8896410465240479
,A cat is perched on tBhe top of a otilet seat in the bathroom.: 0.889639139175415
,A cat us perched oj the top of a toilet seat in the bathroom.: 0.8896095752716064
,A cat is perched on the top of a toilte sHeat in the bathroom.: 0.889541745185852
,A cat ix perched on the gop of a toilet seat in the bathroom.: 0.8895318508148193
,A cat is psrched on the top of a toielt seat in the bathroom.: 0.8894646167755127
,A cat is perched on the top of a oilet ceat in the bathroom.: 0.8894415497779846
,A cat is perched on the top of a toilet sea in the bathrtom.: 0.8894351124763489
,A cat is perchde on the top of a toilet sewt in the bathroom.: 0.889404833316803
,A cat is perched on the tpo of a tOoilet seat in the bathroom.: 0.8893658518791199
,A cat is perched oon the top of a toipet seat in the bathroom.: 0.8893565535545349
,A cat is pecrhed on the tpo of a toilet seat in the bathroom.: 0.8893317580223083
,A cat is perched no the top of a toilet sRat in the bathroom.: 0.8893302083015442
,A cat is perched on the toHp of a tiolet seat in the bathroom.: 0.8893255591392517
,A cat is perched pn the top of a toilet ssat in the bathroom.: 0.8893053531646729
,A cat is perchehd on the top of a toipet seat in the bathroom.: 0.8892980813980103
,A cat is perched oDn the top Mf a toilet seat in the bathroom.: 0.8892889618873596
,A cat is perched on the top Qf a toilet scat in the bathroom.: 0.889260470867157
,A cat is perched on the top of a toileWt seat Xin the bathroom.: 0.8892368674278259
,A cat is perchejd on the top of a toilet seat in the bathroUom.: 0.889227032661438
,A cat is perched on the top of a otilet seat in he bathroom.: 0.8892213106155396
,A cat is perched on the top of a toilef seat in the bathrlom.: 0.8892167210578918
,A cat is perched on the Xtop of a toblet seat in the bathroom.: 0.8892055749893188
,A cat is perched on the top of a toilef seat in the bathorom.: 0.8891860246658325
,A cat is perched on te top of a otilet seat in the bathroom.: 0.889156699180603
,A cat is perched kn the top of a Xoilet seat in the bathroom.: 0.8891343474388123
,A cat is perhced on the top of a toilet seat ni the bathroom.: 0.889123260974884
,A cat iqs Jerched on the top of a toilet seat in the bathroom.: 0.8890345096588135
,A cat is perched on the op of a toilrt seat in the bathroom.: 0.8890206217765808
,A cat is perched on the tp of a toilet esat in the bathroom.: 0.8890179991722107
,A cat is perched ob the top of a toiZet seat in the bathroom.: 0.8890163898468018
,A cat is perched on the top otf a trilet seat in the bathroom.: 0.8890054225921631
,A cat is perched on the top qf a toilet seat in the bathrBoom.: 0.8889986276626587
,A cat is perched on the top of a toilet sZat in the nathroom.: 0.8889985084533691
,A cat is perched oX the top of a oilet seat in the bathroom.: 0.8889891505241394
,A cat is perched on the top kf a toileg seat in the bathroom.: 0.8889856338500977
,A cat is perched on the top of a toiliet seMat in the bathroom.: 0.88898104429245
,A cat is perched on the top of a otilet seat in tFhe bathroom.: 0.888950526714325
,A cat si perchde on the top of a toilet seat in the bathroom.: 0.8889490365982056
,A cat is perched on the top oH a toilte seat in the bathroom.: 0.8889475464820862
,A cat ix perced on the top of a toilet seat in the bathroom.: 0.888934850692749
,A cat is perched on the top oe a toilet eat in the bathroom.: 0.8888842463493347
,A cat is perched on the top of a toiket seat in the bathrolm.: 0.888866126537323
,A cat is perched on the ttop of a toilet slat in the bathroom.: 0.88885498046875
,A cat is perched on the top of a toimet weat in the bathroom.: 0.8888348340988159
,A cat is percyed Kn the top of a toilet seat in the bathroom.: 0.888778805732727
,A cat is perched on the tpo of a tNilet seat in the bathroom.: 0.8887680172920227
,A cat is Aerched on the top oe a toilet seat in the bathroom.: 0.8887419104576111
,A cat is perfched on the top fo a toilet seat in the bathroom.: 0.8887320160865784
,A cat is perched on the top of a toilte seat in tye bathroom.: 0.8886874914169312
,A cat is perched on the top fo a toilet sezt in the bathroom.: 0.8886565566062927
,A cat is perched on the top og a toilet seat in the bathgoom.: 0.8885654807090759
,A cat is perched on the too of a tBilet seat in the bathroom.: 0.8885231614112854
,A cat is percued pn the top of a toilet seat in the bathroom.: 0.8884732723236084
,A cat is perDhed on the top of a tnilet seat in the bathroom.: 0.8884468674659729
,A cat is peched on the top of a toiet seat in the bathroom.: 0.8884463906288147
,A cat is perched on the tp of a toilet sQeat in the bathroom.: 0.8884426355361938
,A cat is perched on tAe top of a tiolet seat in the bathroom.: 0.888431191444397
,A cat is perched on the tp of a toilet seat in tCe bathroom.: 0.8883846998214722
,A cat is perched on the tpo of a toilt seat in the bathroom.: 0.8883817791938782
,A cat is pmrched om the top of a toilet seat in the bathroom.: 0.8883684277534485
,A cat is perced Mn the top of a toilet seat in the bathroom.: 0.8883673548698425
,A cat is perchfd on the top of a toilet seat ni the bathroom.: 0.8883645534515381
,A cat is perched on the top of a toiet yseat in the bathroom.: 0.8883394598960876
,A cat is perched on the top Wf a toileGt seat in the bathroom.: 0.8882867693901062
,A cat is perched on the tpo of a tlilet seat in the bathroom.: 0.888274073600769
,A cat is perched on the tpo of a toblet seat in the bathroom.: 0.8882733583450317
,A cat is Oerched on the top oL a toilet seat in the bathroom.: 0.8882533311843872
,A cat is peched o the top of a toilet seat in the bathroom.: 0.88821941614151
,A cat is perched on the top of a tolet seat in the bathoom.: 0.888210654258728
,A cat is perched no the top xf a toilet seat in the bathroom.: 0.888144850730896
,A cat is perched no the top oR a toilet seat in the bathroom.: 0.8881372213363647
,A cat is perched no the top or a toilet seat in the bathroom.: 0.8881372213363647
,A cat is perhced on the top of a toileo seat in the bathroom.: 0.8880894184112549
,A cat is perched on the top of a toiUet saet in the bathroom.: 0.8880817890167236
,A cat is perched on the top of a toOilet seat fn the bathroom.: 0.8880767226219177
,A cat is perched on the top fo a toilet seat icn the bathroom.: 0.8880327343940735
,A gcat is perched o the top of a toilet seat in the bathroom.: 0.8880130648612976
,A cat is prched on the top of a toilet seat in the bathorom.: 0.8880058526992798
,A cat is perched on the tp of a tHoilet seat in the bathroom.: 0.8879883885383606
,A cat is peryched on the otp of a toilet seat in the bathroom.: 0.8879765272140503
,A cat is pNerched on tNe top of a toilet seat in the bathroom.: 0.8879407644271851
,A cat is pNerched on tne top of a toilet seat in the bathroom.: 0.8879407644271851
,A cat is perched on the top of a toilet seat in tte boathroom.: 0.8879163265228271
,A Kat is perched on the top oo a toilet seat in the bathroom.: 0.8879155516624451
,A cat is perchId on the top of a toilet saet in the bathroom.: 0.8879060745239258
,A cat is perched on thd top of a toilet sLat in the bathroom.: 0.8879002332687378
,A cat is perchdd on the top fo a toilet seat in the bathroom.: 0.8878846764564514
,A cat is perched on the tpp oc a toilet seat in the bathroom.: 0.8878720998764038
,A cat is perhed on the tkp of a toilet seat in the bathroom.: 0.8878611326217651
,A cat is perched no the top of a foilet seat in the bathroom.: 0.8878580927848816
,A cat ir perched on the top of a toilet seat in the batheoom.: 0.8878525495529175
,A cat is perched on the tp of a toiYlet seat in the bathroom.: 0.887849748134613
,A cat is perched on the tp of a toiylet seat in the bathroom.: 0.887849748134613
,A cat is perched on the tpo of a toilev seat in the bathroom.: 0.8878399133682251
,A cat is perched on the top kf a tilet seat in the bathroom.: 0.8878347873687744
,A cat i perched on the top of a toilt seat in the bathroom.: 0.8878183960914612
,A cat is percoed on the top of a toilt seat in the bathroom.: 0.8877981305122375
,A cat iu perched on the top uof a toilet seat in the bathroom.: 0.8877761363983154
,A cat is pegrched on the top of a toilet seah in the bathroom.: 0.8877509832382202
,A cat pis perched on the top of a toildt seat in the bathroom.: 0.887718915939331
,A cat is Uperched on the top of a toilet sea in the bathroom.: 0.8876668214797974
,A cat is percheK on the top o a toilet seat in the bathroom.: 0.887661337852478
,A cat is perched no the top of a tloilet seat in the bathroom.: 0.8876526951789856
,A cat is perched on tne top of a tYoilet seat in the bathroom.: 0.8876477479934692
,A cat is perched on the tbop of a tiolet seat in the bathroom.: 0.8876425623893738
,A cat is perched on the top of a otilet seat in thke bathroom.: 0.8876335024833679
,A cat is perched on the top of a tkilet seat Jn the bathroom.: 0.8876255750656128
,A cat is pevrched on the tip of a toilet seat in the bathroom.: 0.8876190185546875
,A cat is pepched Gn the top of a toilet seat in the bathroom.: 0.8875735998153687
,A cat is perched Un the top of a toiBet seat in the bathroom.: 0.8874552249908447
,A cat is perched on the top of a otilet seat in th bathroom.: 0.8873564600944519
,A cat Lis percehd on the top of a toilet seat in the bathroom.: 0.8873562812805176
,A cat is percheX on the top o a toilet seat in the bathroom.: 0.8873369693756104
,A cat is Werched on the top of a toilet seat Vin the bathroom.: 0.8872213959693909
,A cat is percaed on the top of a joilet seat in the bathroom.: 0.8872061967849731
,A cat is perhced on the top of a toilrt seat in the bathroom.: 0.8871897459030151
,A cat is perched on the top of a toQilet seat mn the bathroom.: 0.8871101140975952
,A cat is perched no the top of a toilet seat in the bathrEom.: 0.8870903253555298
,A cat i perched on the top of a toPlet seat in the bathroom.: 0.8870855569839478
,A cat is perched on the twp of a toilte seat in the bathroom.: 0.8870804309844971
,A cat is perched on the top of a toipet Yeat in the bathroom.: 0.8870356678962708
,A cat is perched on the top oi a toilXet seat in the bathroom.: 0.8869814276695251
,A cat is perrhed on the top of a toilet esat in the bathroom.: 0.8869759440422058
,A cat is perched on the top of a toilwt seat jn the bathroom.: 0.8869674205780029
,A cat i percWhed on the top of a toilet seat in the bathroom.: 0.8869026303291321
,A cat is perched on the top of a toilet sea in the bathfoom.: 0.8868834972381592
,A cat iXs perche on the top of a toilet seat in the bathroom.: 0.8867726922035217
,A cat is perched on the top of a otilet seat in thd bathroom.: 0.8867411017417908
,A cat is erched on the top oUf a toilet seat in the bathroom.: 0.8867343664169312
,A cat is percehd Jon the top of a toilet seat in the bathroom.: 0.8866786956787109
,A cat is perched on the top of a toilte seat Xin the bathroom.: 0.8866658806800842
,A Gcat is perched on the top of a toilet seat in the bakhroom.: 0.8865916132926941
,A cat is perched on the top of a otilet seat in thM bathroom.: 0.8865851163864136
,A Hcat is perched on the top Gof a toilet seat in the bathroom.: 0.8865183591842651
,A cat is perched on the top of a toilet eat in the bathGroom.: 0.8864824175834656
,A cat is perched on the top of a toilet seta in the batroom.: 0.8864808678627014
,A cat is peUrched on the tpo of a toilet seat in the bathroom.: 0.8864645957946777
,A cat is perched on the top pf a toilet seat in the nathroom.: 0.8864346146583557
,A cat i percoed on the top of a toilet seat in the bathroom.: 0.8864307403564453
,A cat is perched on the top of a toilet sfeat in the batrhoom.: 0.886421799659729
,A cat Ls perched on the top of a toilKt seat in the bathroom.: 0.8863877654075623
,A cat iPs perched on the top of a toGlet seat in the bathroom.: 0.886381983757019
,A cat ixs perched on the top of a toilet esat in the bathroom.: 0.8863733410835266
,A cat is perched on the top of a toilet seaX ih the bathroom.: 0.8863617777824402
,A cat is perched on the tuop of a toilet sYeat in the bathroom.: 0.8863468170166016
,A cat is perched on the tcp of a toiet seat in the bathroom.: 0.8863368630409241
,A cat is perche on the top pf a toilet seat in the bathroom.: 0.8862894773483276
,A jcat is perched on the top of a toilet seat in rhe bathroom.: 0.8862841129302979
,A cat is perched on the top fo a toilet seat in the bathgoom.: 0.8862802386283875
,A cat is perched Hn the top of a toilte seat in the bathroom.: 0.8862788081169128
,A cat is percher on the top of a toilet seat ni the bathroom.: 0.886276125907898
,A cat is percehd on the top of a toipet seat in the bathroom.: 0.8862363696098328
,A cat is perched on the otp of a toilej seat in the bathroom.: 0.8862261176109314
,A cat ix perched on the top of a toiiet seat in the bathroom.: 0.8862228989601135
,A cat is perched on the top of a toilei seat in teh bathroom.: 0.8862183690071106
,A cat is percehd on the top of a toilet seat in the bathoom.: 0.8862160444259644
,A cat is percyhed on the top lf a toilet seat in the bathroom.: 0.8861909508705139
,A cat is perched Jon the top of a toilet seat in the bathrom.: 0.8861719965934753
,A cat is perched on the top of a tiolet set in the bathroom.: 0.8861690759658813
,A cat is percheqd on the top of a toilt seat in the bathroom.: 0.8861276507377625
,A cat is percehd ln the top of a toilet seat in the bathroom.: 0.8861160278320312
,A cat is perched on the top of a toitet weat in the bathroom.: 0.8861147165298462
,A cat is percFhed on the top fo a toilet seat in the bathroom.: 0.8860862255096436
,A cat is perched on the tol of a toilVt seat in the bathroom.: 0.8860791921615601
,A cat is eprched on the top of a toilet seat in the bathrook.: 0.8860723972320557
,A cat is perced on the top of a toileg seat in the bathroom.: 0.886043131351471
,A Kcat is perched on the top of a toilet seat in thp bathroom.: 0.8860154151916504
,A Vcat is perched on the tbp of a toilet seat in the bathroom.: 0.8859971165657043
,A cat is perched on the top of a toileW seat ij the bathroom.: 0.8859900832176208
,A cat is perched nn the top fo a toilet seat in the bathroom.: 0.8859878182411194
,A cat is perched on th top of a toilet seat Rin the bathroom.: 0.8859542608261108
,A cat si perchef on the top of a toilet seat in the bathroom.: 0.8859500885009766
,A cat is perched on the top of a tfilet seJt in the bathroom.: 0.8859347701072693
,A cat is perched on the top of a tilet set in the bathroom.: 0.8859190940856934
,A cat is perched on the tpo of a toilRet seat in the bathroom.: 0.8859052658081055
,A cat is perched on the gop of a toilet seat in ths bathroom.: 0.8859009146690369
,A cat is perched on teh gop of a toilet seat in the bathroom.: 0.885868489742279
,A cat is percheq on the top of a toilem seat in the bathroom.: 0.8858451247215271
,A cat is perched oCn the top of a topilet seat in the bathroom.: 0.885835587978363
,A cat is oerched on the top fo a toilet seat in the bathroom.: 0.8858234286308289
,A cat is pedched on the tkp of a toilet seat in the bathroom.: 0.8857580423355103
,A cat is percheu on the toIp of a toilet seat in the bathroom.: 0.8857530355453491
,A cat is perched on the top lf a toiet seat in the bathroom.: 0.8857395052909851
,A cat is perched on the top lf a toilrt seat in the bathroom.: 0.8857230544090271
,A cat i perched on the top Dof a toilet seat in the bathroom.: 0.8856950402259827
,A cat is perched on the otp of a toilet sea in the bathroom.: 0.8856560587882996
,A cat i perched on the top of a tjilet seat in the bathroom.: 0.8856297731399536
,A cat is perched no the tRop of a toilet seat in the bathroom.: 0.8855769634246826
,A cat is perched on tCe top of a toilpet seat in the bathroom.: 0.8855589628219604
,A cat is perched oj the top of a toilet seat in teh bathroom.: 0.88555508852005
,A cat is perched oz the top of a toilet seat in Ohe bathroom.: 0.8855523467063904
