Column 1,Column 2
A slice of pizza simtting on a plate next to the rest of the pizza.: 0.9149746298789978,A slice of pizza sitting on a plate bext tAo the erst of the pizza.: 0.8941667079925537
A slice of piTzza sitting on a plate next to the rest of the pizza.: 0.9148299694061279,A slcie of pizza siBting on a Olate next to the rest of the pizza.: 0.8941624760627747
A slice of pitzza sitting on a plate next to the rest of the pizza.: 0.9148299694061279,A slice oCf pizza sitting on a plate next tp the rest lf the pizza.: 0.8941587805747986
A slice of Cizza sitting on a plate next to the rest of the pizza.: 0.9148276448249817,A slice of pizza sitting on a plate nexDt Uto the rest kof the pizza.: 0.8941499590873718
A slice of cizza sitting on a plate next to the rest of the pizza.: 0.9148276448249817,A slice o pizza istting on a plate next ho the rest of the pizza.: 0.8941470384597778
A slice of pizzE sitting on a plate next to the rest of the pizza.: 0.914706826210022,A slice of pizza sitting on a plate next to te dest of thue pizza.: 0.894141674041748
A slice of pizze sitting on a plate next to the rest of the pizza.: 0.914706826210022,A sline of pizza sitting oFn a plate next to the rest f the pizza.: 0.8941329717636108
A slice of pizza sitWing on a plate next to the rest of the pizza.: 0.9146586060523987,A Yslice oc pizza sitting on a plate neXxt to the rest of the pizza.: 0.8941313028335571
A slice of pizza sitwing on a plate next to the rest of the pizza.: 0.9146586060523987,A slice of pizza sitting on a plate next ot the rset fo the pizza.: 0.8941207528114319
A slice of pizRza sitting on a plate next to the rest of the pizza.: 0.9144919514656067,A slice of pizza sitting on a plte next to the resZt o the pizza.: 0.8941166400909424
A slice of pizrza sitting on a plate next to the rest of the pizza.: 0.9144919514656067,A slice of pizza sitting on a plate next ta the reqt of the izza.: 0.8941025733947754
A slice of pizza sitting on a plate next to the rest of the pizYa.: 0.9143880605697632,A sliue fo pizza sitting kn a plate next to the rest of the pizza.: 0.8940995931625366
A slice of pizza sitting on a plate next to the rest of the pizya.: 0.9143880605697632,A sliec of oizza sitting on a plate next tp the rest of the pizza.: 0.8940964937210083
A slice of pizza sitting on a plate next to the rNst of the pizza.: 0.9141377806663513,A slixce of pizza sitting on a plate next tQ the rest fo the pizza.: 0.8940953016281128
A slice of pizza sitting on a plate next to the rnst of the pizza.: 0.9141377806663513,A slice of pizza istting ln a plate next to the rset of the pizza.: 0.8940807580947876
A slice of piTza sitting on a plate next to the rest of the pizza.: 0.914090096950531,A slice osf pizza sittnig on a plate next to the rest of the Mpizza.: 0.894051730632782
A slice of pitza sitting on a plate next to the rest of the pizza.: 0.914090096950531,A slice of pizzN sitting Gn a plate next to the rest of thr pizza.: 0.8940452933311462
A slice of pizza sitting on a Jplate next to the rest of the pizza.: 0.9140442609786987,A slive oXf pizza sittin on a plate next to the rest of the pizza.: 0.8940380215644836
A slice of pizza sitting on a jplate next to the rest of the pizza.: 0.9140442609786987,A slice of pizza sitting on a plaQte next to thVe rest of the gpizza.: 0.8940238356590271
A slice of Vizza sitting on a plate next to the rest of the pizza.: 0.914044201374054,A slice of piza sitting oD a plate next to the rTest of the pizza.: 0.8939734101295471
A slice of vizza sitting on a plate next to the rest of the pizza.: 0.914044201374054,A slice of pizza sittint on a plaet next to the rest of te pizza.: 0.8939715623855591
A slice of pizza sitting on a plate next to the rest oMf the pizza.: 0.9138892292976379,A sliQe of pizza sitting on a plate nsxt to the test of the pizza.: 0.893948495388031
A slice of pizza sitting on a plate next to the rest omf the pizza.: 0.9138892292976379,A slice of pizza sittign no a plate next to the rZst of the pizza.: 0.8939367532730103
A slice of pizza sitting on a plate next to the rOest of the pizza.: 0.9138309359550476,A slice of pizza sitting on a plate nQext to the resN of the pizz.: 0.8939343690872192
A slice of pizza sitting on a plate next to the roest of the pizza.: 0.9138309359550476,A slice of pzza stting on a plate next to the rest of ths pizza.: 0.8939259052276611
A slice of pizza sitting on a plOte next to the rest of the pizza.: 0.9136956930160522,A slice oe pizza sitting on a pltae ext to the rest of the pizza.: 0.8939206600189209
A slice of pizza sitting on a plote next to the rest of the pizza.: 0.9136956930160522,A slice of pizza sittineg o a plate next tp the rest of the pizza.: 0.8939126133918762
A slice of pizzU sitting on a plate next to the rest of the pizza.: 0.9135847091674805,A slice of pizza sitting on a plate next o the rest o the lizza.: 0.8938851952552795
A slice of pizzu sitting on a plate next to the rest of the pizza.: 0.9135847091674805,A slicR of pizza sititng on a plate next to the rest ohf the pizza.: 0.8938832879066467
A slice of pizCa sitting on a plate next to the rest of the pizza.: 0.9134867787361145,A slice of pizza sbitting oj a plate next to the rest of th pizza.: 0.8938831686973572
A slice of pizca sitting on a plate next to the rest of the pizza.: 0.9134867787361145,A slice uf pizza sitting pn a plate next to the rest of the pizgza.: 0.8938753008842468
A slice of pizza sitting on a plate next Lto the rest of the pizza.: 0.913321316242218,A xlice of pizza sGtting on a plate next to the rest of the piza.: 0.8938743472099304
A slice of pizza sitting on a plate next lto the rest of the pizza.: 0.913321316242218,A slice of pizza sitting on a pate netx to teh rest of the pizza.: 0.8938732743263245
A slice of pPzza sitting on a plate next to the rest of the pizza.: 0.9126941561698914,A slice of pizza sitting in a Llate next to the rest of hhe pizza.: 0.893869161605835
A slice of ppzza sitting on a plate next to the rest of the pizza.: 0.9126941561698914,A slice of pizza sitting no a plate nex to the xrest of the pizza.: 0.8938688039779663
A slice of piAzza sitting on a plate next to the rest of the pizza.: 0.9126277565956116,A slce ozf piza sitting on a plate next to the rest of the pizza.: 0.8938578963279724
A slice of piazza sitting on a plate next to the rest of the pizza.: 0.9126277565956116,A slice of pizza sitting on a plate next ti the ress of Hhe pizza.: 0.8938566446304321
A slice of pizza sitting on a plate next Zto the rest of the pizza.: 0.912581741809845,A slice o pizza sitting on a plate next to the rOst kf the pizza.: 0.8938437700271606
A slice of pizza sitting on a plate next zto the rest of the pizza.: 0.912581741809845,A slice of pizza sitting n a plate next to th rest fo the pizza.: 0.8938409090042114
A slice of pizzDa sitting on a plate next to the rest of the pizza.: 0.9125731587409973,A slice fo pizza sitting on a plate next to the eest of the pjzza.: 0.893829345703125
A slice of pizzda sitting on a plate next to the rest of the pizza.: 0.9125731587409973,A slice of pizza sitting Fn a llate jnext to the rest of the pizza.: 0.893814206123352
A slice oX pizza sitting on a plate next to the rest of the pizza.: 0.9125432372093201,A slice of pizza sitting ok a plate next to the rest fo the pzza.: 0.893801212310791
A slice ox pizza sitting on a plate next to the rest of the pizza.: 0.9125432372093201,A slice of pizza sitting on a plate next qto thQe rest of hte pizza.: 0.8937979340553284
A slice of pizGza sitting on a plate next to the rest of the pizza.: 0.9122825264930725,A slice of pizaa sitting on a plate next to th rest of th pizza.: 0.8937910795211792
A slice of pizgza sitting on a plate next to the rest of the pizza.: 0.9122825264930725,A slice of pizzEa sitting on a plate next to hte rets of the pizza.: 0.8937892317771912
A slice of pizza sitting on a platH next to the rest of the pizza.: 0.9122622013092041,A slice of pizza sitbing on a plate next to the lrest of ghe pizza.: 0.8937806487083435
A slice of pizza sitting on a plath next to the rest of the pizza.: 0.9122622013092041,A slice Qf pizza sitting oRn a plate next to the rest of yhe pizza.: 0.8937556147575378
A slice of piJzza sitting on a plate next to the rest of the pizza.: 0.9121931791305542,A slice of pizza sitting no a plate next to the res of th pizza.: 0.8937495946884155
A slice of pijzza sitting on a plate next to the rest of the pizza.: 0.9121931791305542,A slce of pizza sitting on a plate next yto the rest of the pizzba.: 0.8937349319458008
A slice of pizDza sitting on a plate next to the rest of the pizza.: 0.9121625423431396,A sFlice of pizz sitting on a plate netx to the rest of the pizza.: 0.8937186598777771
A slice of pizdza sitting on a plate next to the rest of the pizza.: 0.9121625423431396,A slice of pizza sittinfg no a plate next to the rest of tue pizza.: 0.8937056064605713
A slice of pizza sitting on a plaKe next to the rest of the pizza.: 0.9118995666503906,A slice of pizza sitting on a plate next to the reso pf vhe pizza.: 0.8936986923217773
A slice of pizza sitting on a plake next to the rest of the pizza.: 0.9118995666503906,A slice of pizza sitting no a plate next to teh rest of the pczza.: 0.8936957716941833
A slice of pizza sitting on a plate next to the rest of tZhe pizza.: 0.9118797779083252,A slice of pizza sitting no a plate neTt to the rest off the pizza.: 0.8936944603919983
A slice of pizza sitting on a plate next to the rest of tzhe pizza.: 0.9118797779083252,A slice of pizza sitting In a palte nxet to the rest of the pizza.: 0.8936845660209656
A slice of pizza sitting on a plate next to tZhe rest of the pizza.: 0.9118754863739014,A slice ef pizza sitting oy a plate next to Ahe rest of the pizza.: 0.8936842679977417
A slice of pizza sitting on a plate next to tzhe rest of the pizza.: 0.9118754863739014,A slicw of pizza sitting on a plQate next to the rest of te pizza.: 0.8936777114868164
A slice of pizza sitting on a plate next tJo the rest of the pizza.: 0.911838710308075,A slice of piza sihting on a plate next to the rest fo the pizza.: 0.8936766386032104
A slice of pizza sitting on a plate next tjo the rest of the pizza.: 0.911838710308075,A slice of pizza sittinv on a plate next ot teh rest of the pizza.: 0.8936710357666016
A slice oJ pizza sitting on a plate next to the rest of the pizza.: 0.9115881323814392,A slice of pizza sitting on a plEate next to tEe rest of te pizza.: 0.8936676383018494
A slice oj pizza sitting on a plate next to the rest of the pizza.: 0.9115881323814392,A slice of pizza sitting no a plate nFext to the ret of the pizza.: 0.8936655521392822
A slice of pizza sitting on a plate neYt to the rest of the pizza.: 0.9113991260528564,A slice of pizza sitting pn a plate next tTo the rest of thr pizza.: 0.8936643004417419
A slice of pizza sitting on a plate neyt to the rest of the pizza.: 0.9113991260528564,A slice f pizza sitting on a plate next to thp rest of the pQizza.: 0.8936588168144226
A slice of pizza sitting on a plate next to the rest of the pizTza.: 0.9111926555633545,A slice oB pizza siting on a plate next to the erst of the pizza.: 0.893634557723999
A slice of pizza sitting on a plate next to the rest of the piztza.: 0.9111926555633545,A slice of pizza sitting on a plat net tg the rest of the pizza.: 0.8936260938644409
A slice of pizza sitting on a plate next to the rest of the piRzza.: 0.9111356139183044,A slice of pizzAa sitting on a plate next to the rets Nof the pizza.: 0.8936132192611694
A slice of pizza sitting on a plate next to the rest of the pirzza.: 0.9111356139183044,A sliec of pizza sitting on a plate next to the rewt of the lizza.: 0.89361172914505
A slice of pizza sitting on a plate next to the rest of tVe pizza.: 0.911112368106842,A slice of pizza sitting An a plate nRext to the rest of the pizzx.: 0.8935990333557129
A slice of pizza sitting on a plate next to the rest of tve pizza.: 0.911112368106842,A xlice og pizza sitting on a plate next to the rest of he pizza.: 0.8935900330543518
A slice of pLzza sitting on a plate next to the rest of the pizza.: 0.9110342860221863,A slice oe pizza sitting on a plate nest o the rest of the pizza.: 0.8935884237289429
A slice of plzza sitting on a plate next to the rest of the pizza.: 0.9110342860221863,A slvice of pizza sitZting on a plate next to thHe rest of the pizza.: 0.8935876488685608
A slice of pizMza sitting on a plate next to the rest of the pizza.: 0.910770058631897,A slice of pizza sitvting on a plate next to te rest oZf the pizza.: 0.8935751914978027
A slice of pizmza sitting on a plate next to the rest of the pizza.: 0.910770058631897,A slice of pizza sitting on a plate next ty the rest of hte piza.: 0.8935524821281433
A slice of pizEa sitting on a plate next to the rest of the pizza.: 0.9107262492179871,A slice of pizza sittnig on a plate netx to thU rest of the pizza.: 0.8935486674308777
A slice of pizea sitting on a plate next to the rest of the pizza.: 0.9107262492179871,A slnice fo pizza sitting on a plae next to the rest of the pizza.: 0.8934952616691589
A slice of pizzNa sitting on a plate next to the rest of the pizza.: 0.9101569056510925,A slice ou ppizza sitting on a platw next to the rest of the pizza.: 0.893487274646759
A slice of pizzna sitting on a plate next to the rest of the pizza.: 0.9101569056510925,A slice of pizza sjitting on a platk next to the resmt of the pizza.: 0.8934861421585083
A slice of pizza sitting on a plate next to the rest of the Nizza.: 0.9101235270500183,A slice of piza sitting on a plate ext to the rest of the pizaz.: 0.8934732675552368
A slice of pizza sitting on a plate next to the rest of the nizza.: 0.9101235270500183,A slice of pizza sitting on a plate next to teh rdst of the pizzva.: 0.8934705257415771
A slice of pQzza sitting on a plate next to the rest of the pizza.: 0.9099472761154175,A slice o pizza istting n a plate next to the rest of the pizza.: 0.8934631943702698
A slice of pqzza sitting on a plate next to the rest of the pizza.: 0.9099472761154175,A slice Sof pizza sitting on a plate next Ao the ret of the pizza.: 0.8934584856033325
A slice of pizza sitting on a plate next to the rest of the pHizza.: 0.9099465012550354,A solice of pizza sitting on a plate nex to the rset of the pizza.: 0.8934531807899475
A slice of pizza sitting on a plate next to the rest of the phizza.: 0.9099465012550354,A slice Sf pizza sitting on a plate next to the rest of thd Mizza.: 0.8934504389762878
A slice of pizzVa sitting on a plate next to the rest of the pizza.: 0.9099405407905579,A slice f pizza sitting on a pate next to the rset of the pizza.: 0.8934322595596313
A slice of pizzva sitting on a plate next to the rest of the pizza.: 0.9099405407905579,A slice of pizza sittinb on a plaet next to thRe rest of the pizza.: 0.8934310674667358
A slice of piGza sitting on a plate next to the rest of the pizza.: 0.9098820686340332,A slice Wof pizza sitting on a plate next to the rest of thC pizzx.: 0.893412172794342
A slice of pigza sitting on a plate next to the rest of the pizza.: 0.9098820686340332,A slice of pizza sitting hon a plate next to teh resQt of the pizza.: 0.8934009671211243
A slice of pizzKa sitting on a plate next to the rest of the pizza.: 0.9096664786338806,A slice of piza sitting on a plate next to the rest if the pizaz.: 0.8933947682380676
A slice of pizzka sitting on a plate next to the rest of the pizza.: 0.9096664786338806,A slice of pizza sitting On a pate next tko the rest of the pizza.: 0.8933925032615662
A slice of pCizza sitting on a plate next to the rest of the pizza.: 0.9095904231071472,A slice of pizza sitting no a plate next to the gest f the pizza.: 0.8933922648429871
A slice of pcizza sitting on a plate next to the rest of the pizza.: 0.9095904231071472,A slice of pizza sitting o a plate next tYo yhe rest of the pizza.: 0.8933894634246826
A slice of piPza sitting on a plate next to the rest of the pizza.: 0.9093537926673889,A slice of pizza sitting on a plate next to tKe rset of thw pizza.: 0.8933885097503662
A slice of pipza sitting on a plate next to the rest of the pizza.: 0.9093537926673889,A slice of pizza sitting on a plate ext eto the rest of the pkzza.: 0.8933799862861633
A slice of piPzza sitting on a plate next to the rest of the pizza.: 0.9093123078346252,A slice of pizza sitting no a Cplate next yo the rest of the pizza.: 0.8933714628219604
A slice of pipzza sitting on a plate next to the rest of the pizza.: 0.9093123078346252,A slice Yof izza sitting on a plate next to the rest of he pizza.: 0.8933652639389038
A slice of pizza sitting on a plate next to the rest of the Lizza.: 0.9088926911354065,A slice of pizza sitting no a plate next t the rest of the pizaa.: 0.8933609127998352
A slice of pizza sitting on a plate next to the rest of the lizza.: 0.9088926911354065,A slice of pizza itting on a plate Jext uto the rest of the pizza.: 0.8933591842651367
A slice of izza sitting on a plate next to the rest of the pizza.: 0.9085221886634827,A slice of pizza sittig on a plate next to the reEst of thae pizza.: 0.8933552503585815
A slice Kof pizza sitting on a plate next to the rest of the pizza.: 0.9081365466117859,A slice of pizzza sitting on a plate next lo the rest pf the pizza.: 0.8933486938476562
A slice kof pizza sitting on a plate next to the rest of the pizza.: 0.9081365466117859,A slice of pizza sitting on a plate nxt Lto thNe rest of the pizza.: 0.8933302760124207
A slice of pizAa sitting on a plate next to the rest of the pizza.: 0.9081115126609802,A slice of pizz sittibg on a plate next to hte rest of the pizza.: 0.8933182954788208
A slice of pizaa sitting on a plate next to the rest of the pizza.: 0.9081115126609802,A slice of pizza sitting on a plate next to the rst oKf hte pizza.: 0.8933026194572449
A slice of piWza sitting on a plate next to the rest of the pizza.: 0.907553493976593,A sRlice oYf pizza sitting on a plate next to the rest otf the pizza.: 0.893301784992218
A slice of piwza sitting on a plate next to the rest of the pizza.: 0.907553493976593,A slice of pizza sitting os a platd next to the rXest of the pizza.: 0.8932961821556091
A slice of pizza sitting on a plate next to the rest of the pNzza.: 0.907386839389801,A slice of piyza sitting En a plate next to the rest of teh pizza.: 0.8932945132255554
A slice of pizza sitting on a plate next to the rest of the pnzza.: 0.907386839389801,A slice of pizza sitPting on a plate next to the dest bf the pizza.: 0.8932939767837524
A slice of pizza sitting on a plate Vext to the rest of the pizza.: 0.9070179462432861,A sQice vf pizza sitting on a plate next to the rest oe the pizza.: 0.8932925462722778
A slice of pizza sitting on a plate vext to the rest of the pizza.: 0.9070179462432861,A slice of pizza sitting ob a plate Wnext to the best of the pizza.: 0.8932878375053406
A slice of pizza sitting on a plate next to the rest of the pizSa.: 0.9068666100502014,A slice of pizza sitting on a piate next to the rset fo the pizza.: 0.8932827115058899
A slice of pizza sitting on a plate next to the rest of the pizsa.: 0.9068666100502014,A slice of oizza sitting on a plate next to the rest if tIe pizza.: 0.8932703137397766
A slice of pizza sitting on a platZ next to the rest of the pizza.: 0.9068150520324707,A slice of pizza sittnig on a plate nexy to thWe rest of the pizza.: 0.8932669758796692
A slice of pizza sitting on a platz next to the rest of the pizza.: 0.9068150520324707,A slice of pizza sitting on a pltae next to the rets fo the pizza.: 0.8932613730430603
A slice of pizza sitting on a plate next to the rest of the piMzza.: 0.9068148732185364,A lsice of pizza sitting oG a plate next to the rest of hhe pizza.: 0.8932504653930664
A slice of pizza sitting on a plate next to the rest of the pimzza.: 0.9068148732185364,A slice of pzza sittinog o a plate next to the rest of the pizza.: 0.8932482600212097
A slice of pizza sitting on a plate next to the rest of the piMza.: 0.9066793918609619,A slice of pizza sitting on a plae enxt to the rest of the pizzWa.: 0.8932433128356934
A slice of pizza sitting on a plate next to the rest of the pimza.: 0.9066793918609619,A slce of pizza sitting on a plate next to the rst of the oizza.: 0.8932408690452576
A slice of pizBza sitting on a plate next to the rest of the pizza.: 0.9065086245536804,A slice of pizza sitting on a plate next t te rest of the pozza.: 0.8932297825813293
A slice of pizbza sitting on a plate next to the rest of the pizza.: 0.9065086245536804,A slie of pizza sitting en a plate netx to the rest of the pizza.: 0.8932263255119324
A slice of piFzza sitting on a plate next to the rest of the pizza.: 0.9062291383743286,A slice of pizza sitting on a plate next tl Wthe rest of tbe pizza.: 0.8932243585586548
A slice of pifzza sitting on a plate next to the rest of the pizza.: 0.9062291383743286,A skice of pizza sitting on a plate next to the rset of hhe pizza.: 0.893216609954834
A slice of pHzza sitting on a plate next to the rest of the pizza.: 0.9057360887527466,A slice fo pisza siAtting on a plate next to the rest of the pizza.: 0.893216073513031
A slice of phzza sitting on a plate next to the rest of the pizza.: 0.9057360887527466,A slie of pizza sitting Hon a plate next to the rest if the pizza.: 0.8932135701179504
A slice of piCza sitting on a plate next to the rest of the pizza.: 0.9053884148597717,A slilce of pizza sitting on a plate next to the rets of the pziza.: 0.893212616443634
A slice of picza sitting on a plate next to the rest of the pizza.: 0.9053884148597717,A slice of pizza sitting on a plate next ot hte rest of hte pizza.: 0.8932043313980103
A slice of pYzza sitting on a plate next to the rest of the pizza.: 0.9052502512931824,A slice of pizza sitting on a pElate nxt to the rest of ths pizza.: 0.893190324306488
A slice of pyzza sitting on a plate next to the rest of the pizza.: 0.9052502512931824,A slice fo pizza sitting on a plate next ta the rest ou the pizza.: 0.8931804895401001
A slice of pizWza sitting on a plate next to the rest of the pizza.: 0.9050084948539734,A slice of pizza sitting on a plate nex to the rert of the plzza.: 0.8931407928466797
A slice of pizwza sitting on a plate next to the rest of the pizza.: 0.9050084948539734,A slice of pizza sitting on a plBte next ti the rest fo the pizza.: 0.893134355545044
A slice of pizLza sitting on a plate next to the rest of the pizza.: 0.9048569202423096,A slice of pizza sitting on a plate next to the rCest of tTe pizzta.: 0.8931335806846619
A slice of pizlza sitting on a plate next to the rest of the pizza.: 0.9048569202423096,A slice of pizza sittOing on a plate nPxt to thL rest of the pizza.: 0.8931295871734619
A slice of pizQza sitting on a plate next to the rest of the pizza.: 0.9048519134521484,A slice of lpizza sitting on a plate next ot the rest of the pizaz.: 0.893125057220459
A slice of pizqza sitting on a plate next to the rest of the pizza.: 0.9048519134521484,A srlice of pizza sitting on a plate nezt to the rest of hte pizza.: 0.8931223750114441
A slice of piBza sitting on a plate next to the rest of the pizza.: 0.9048097729682922,A sliUe of pizza sitting no a plate netx to the rest of the pizza.: 0.8931167721748352
A slice of pibza sitting on a plate next to the rest of the pizza.: 0.9048097729682922,A slice og pizza sitting on a platxe next to the rest of thf pizza.: 0.8931142687797546
A slice of pzza sitting on a plate next to the rest of the pizza.: 0.904147744178772,A slice Gof pizza sitting on a plate next ot the rest of rhe pizza.: 0.893103301525116
A slice of pizza sitting Zn a plate next to the rest of the pizza.: 0.9038575291633606,A slPce of pizza sitting n a plate next to the est of the pizza.: 0.893100917339325
A slice of pizza sitting zn a plate next to the rest of the pizza.: 0.9038575291633606,A slice of pizEa sitting on a plate nexr ot the rest of the pizza.: 0.8930949568748474
A slice of pizza sitting on a plate next to tVe rest of the pizza.: 0.903434693813324,A slice of pizza sittng n a plate next to the rest of the pizaz.: 0.8930904865264893
A slice of pizza sitting on a plate next to tve rest of the pizza.: 0.903434693813324,A slitce Rof pizza sitting on a plate next to the rest nf the pizza.: 0.8930899500846863
A slice of piNzza sitting on a plate next to the rest of the pizza.: 0.903266429901123,A slice of pizza sitting oIn a plate neLxt to the rest fo the pizza.: 0.8930751085281372
A slice of pinzza sitting on a plate next to the rest of the pizza.: 0.903266429901123,A slcie of pizza sitting Xn a plate nnxt to the rest of the pizza.: 0.8930723667144775
A slice of pizza sitting on a plate next to thV rest of the pizza.: 0.902744710445404,A slice of pizzs sitting on a plate nexh Jto the rest of the pizza.: 0.893043577671051
A slice of pizza sitting on a plate next to thv rest of the pizza.: 0.902744710445404,A slice of pGzza sittign in a plate next to the rest of the pizza.: 0.8930158019065857
A slice of Qizza sitting on a plate next to the rest of the pizza.: 0.9027262330055237,A slice hof piza sitting on a plate next to the rest fo the pizza.: 0.8929966688156128
A slice of qizza sitting on a plate next to the rest of the pizza.: 0.9027262330055237,A slice of pizza sitting on a Ylate next to thOe rest of yhe pizza.: 0.8929962515830994
A slice of pizXa sitting on a plate next to the rest of the pizza.: 0.9022767543792725,A slice kf pizza sitting on a plate next ot hte rest of the pizza.: 0.8929851651191711
A slice of pizxa sitting on a plate next to the rest of the pizza.: 0.9022767543792725,A slics of pizza sitting on a plate next tz the reqt of the pizza.: 0.8929797410964966
A slice of pMzza sitting on a plate next to the rest of the pizza.: 0.902140736579895,A slice fo pizza sitting o a plate next to the rest oW the pizza.: 0.892978310585022
A slice of pmzza sitting on a plate next to the rest of the pizza.: 0.902140736579895,A slice of pizza sitxing on a plate net to the resit of the pizza.: 0.8929768204689026
A slice of pizza sitting on a plate next to the Vest of the pizza.: 0.9020251035690308,A slice of pizz sitting on a plate next to the erst of teh pizza.: 0.8929672241210938
A slice of pizza sitting on a plate next to the vest of the pizza.: 0.9020251035690308,A slice fo pizzn sitting on a plate next to the rest of the pizea.: 0.8929466009140015
A slice of pizNza sitting on a plate next to the rest of the pizza.: 0.9020218253135681,A slice o pizza sitting on a palte next fo the rest of the pizza.: 0.8929433226585388
A slice of piznza sitting on a plate next to the rest of the pizza.: 0.9020218253135681,A slcie of pizza sitting on a plate nSext to tChe rest of the pizza.: 0.8929428458213806
A slice of pizAza sitting on a plate next to the rest of the pizza.: 0.9019066691398621,A slice of pizza sittung no a piate next to the rest of the pizza.: 0.8929412961006165
A slice of pizaza sitting on a plate next to the rest of the pizza.: 0.9019066691398621,A silce of pizza sitting on a plate nect to the rest of tBe pizza.: 0.8929331302642822
A slice of pizza sitting on a plaOte next to the rest of the pizza.: 0.9016956090927124,A slice of pizza sitting on a plate next to tge test of the pBizza.: 0.892910897731781
A slice of pizza sitting on a plaote next to the rest of the pizza.: 0.9016956090927124,A lslice of pizza sitting on a plate next ot the rest of tfe pizza.: 0.8929008841514587
A slice of pLizza sitting on a plate next to the rest of the pizza.: 0.9015827178955078,A slice of pizza sitting oKn a plate next to the rest oV thxe pizza.: 0.8928948044776917
A slice of plizza sitting on a plate next to the rest of the pizza.: 0.9015827178955078,A sliXce of pizza sitting no a platie next to the rest of the pizza.: 0.8928821086883545
A slice of pNizza sitting on a plate next to the rest of the pizza.: 0.901508092880249,A slice fo pizza sitting on a plate next Xto the uest of the pizza.: 0.8928793668746948
A slice of pnizza sitting on a plate next to the rest of the pizza.: 0.901508092880249,A slice of pizza sitting on a plate nHxt to fhe rest of mhe pizza.: 0.8928726315498352
A Oslice of pizza sitting on a plate next to the rest of the pizza.: 0.9013590216636658,A slice of pizza sitting oE a ylate nxt to the rest of the pizza.: 0.8928714990615845
A oslice of pizza sitting on a plate next to the rest of the pizza.: 0.9013590216636658,A slice of oizza sitting on a plate enxt to hte rest of the pizza.: 0.8928644061088562
A slice of piGzza sitting on a plate next to the rest of the pizza.: 0.9012232422828674,A slice of pizza sitting on a plate next tl the res oYf the pizza.: 0.8928564190864563
A slice of pigzza sitting on a plate next to the rest of the pizza.: 0.9012232422828674,A slice od pizza sitting ocn a platR next to the rest of the pizza.: 0.8928161859512329
A slice of pizJza sitting on a plate next to the rest of the pizza.: 0.9008021354675293,A slice or oizza sitting on a plate next to the rest of tthe pizza.: 0.8928124904632568
A slice of pizjza sitting on a plate next to the rest of the pizza.: 0.9008021354675293,A slcie of pizaz sitting on a plate enxt to the rest of the pizza.: 0.8927992582321167
A slice of pGizza sitting on a plate next to the rest of the pizza.: 0.9003615379333496,A soice of pizza sitting on a plate next tk the rest of the puzza.: 0.8927938342094421
A slice of pgizza sitting on a plate next to the rest of the pizza.: 0.9003615379333496,A slice pof pizza sitting on a plate next to the rest of tQe izza.: 0.8927851915359497
A slice of piJza sitting on a plate next to the rest of the pizza.: 0.9001436233520508,A slice of pizza sitting on a plate nexH to the res oW the pizza.: 0.8927848935127258
A slice of pijza sitting on a plate next to the rest of the pizza.: 0.9001436233520508,A slice of pizza sittinX Son a plae next to the rest of the pizza.: 0.8927714228630066
A slice of pizza sitting oAn a plate next to the rest of the pizza.: 0.9001335501670837,A slice obf pizza sitting on a plxte next to the rest Gof the pizza.: 0.8927677273750305
A slice of pizza sitting oan a plate next to the rest of the pizza.: 0.9001335501670837,A slcie of pizza sitting on a plate next to the res of hhe pizza.: 0.8927338719367981
A slice of pizza sitting on a plate next to the rest of tDe pizza.: 0.8999582529067993,A slice Nf pizza sitting on a plate next ot ths rest of the pizza.: 0.8927264213562012
A slice of pizza sitting on a plate next to the rest of tde pizza.: 0.8999582529067993,A sice of pizza sitting on a plate next to tKhe rest of phe pizza.: 0.8927226066589355
A slice of pizza sitting on a plate next to the reGt of the pizza.: 0.8994669318199158,A slice f pizza sitting on a plate next o the rest of tDe pizza.: 0.8927198648452759
A slice of pizza sitting on a plate next to the regt of the pizza.: 0.8994669318199158,A slice oe pizza sitting on a plate next Oto the rdest of the pizza.: 0.8927122354507446
A slice of pizNa sitting on a plate next to the rest of the pizza.: 0.8993929624557495,A slice of pizza sititng kn a plate next ot the rest of the pizza.: 0.8926782011985779
A slice of pizna sitting on a plate next to the rest of the pizza.: 0.8993929624557495,A slice of pizza sittig jn a plate next ot the rest of the pizza.: 0.8926602602005005
A slice of pizza sitting on a plate next to the rest Hof the pizza.: 0.8991996049880981,A slice fo pizza sitOting on a plate next to the rest of tLe pizza.: 0.8926599025726318
A slice of pizza sitting on a plate next to the rest hof the pizza.: 0.8991996049880981,A slice of pizza sitting on a plaet next to athe rrst of the pizza.: 0.8926512002944946
A slice of pizIa sitting on a plate next to the rest of the pizza.: 0.8991823792457581,A slice of pizza sitting on a platf next tqo the rest of he pizza.: 0.8926485180854797
A slice of pizia sitting on a plate next to the rest of the pizza.: 0.8991823792457581,A slide of apizza sitting on a plate next to the rest fo the pizza.: 0.8926474452018738
A slice of pizza sitting on a Oplate next to the rest of the pizza.: 0.8991308212280273,A slice of pizza sitting Ton a plate bext to thf rest of the pizza.: 0.8926418423652649
A slice of pizza sitting on a oplate next to the rest of the pizza.: 0.8991308212280273,A silce of pizza sPitting on a plate next to the est of the pizza.: 0.8926116228103638
A slice of pizza sitting on a plate next to the rest of the piNza.: 0.8990492820739746,A slice of pizza sitting on a pGlate next to teh rest of tQe pizza.: 0.8926107287406921
